frame,time,userId,cellBoundaryRisk,physicalBoundaryRisk,userRisk,seedMotionPenalty,cellShapePenaltyReserved,smoothRisk,weightedTotalRisk,dominantRisk,minCellClearance,minPhysicalClearance,minPairSeparation,minOccupancySeparation,seedDelta,frameMeanCellRisk,frameMeanPhysicalRisk,frameMeanUserRisk,frameMeanSmoothRisk,frameWeightedTotalRisk
1550,17.204900,1,0.000000,0.000000,0.000000,0.044368,0.000000,0.044368,0.008874,None,2.257368,2.257368,10.413280,10.413280,0.011092,0.000000,0.000000,0.000000,0.032284,0.006457
1550,17.204900,2,0.000000,0.000000,0.000000,0.037698,0.000000,0.037698,0.007540,None,3.053813,5.391016,5.597608,5.597608,0.009425,0.000000,0.000000,0.000000,0.032284,0.006457
1550,17.204900,3,0.000000,0.000000,0.000000,0.044432,0.000000,0.044432,0.008886,None,1.278714,2.225744,5.597608,5.597608,0.011108,0.000000,0.000000,0.000000,0.032284,0.006457
1560,17.315910,0,0.000000,0.000000,0.000000,0.029792,0.000000,0.029792,0.005958,None,1.077152,1.077152,7.838709,7.838709,0.007448,0.000000,0.000000,0.000000,0.040233,0.008047
1560,17.315910,1,0.000000,0.000000,0.000000,0.044368,0.000000,0.044368,0.008874,None,2.318834,2.318834,10.474330,10.474330,0.011092,0.000000,0.000000,0.000000,0.040233,0.008047
1560,17.315910,2,0.000000,0.000000,0.000000,0.042350,0.000000,0.042350,0.008470,None,3.033590,5.250323,5.605396,5.605396,0.010587,0.000000,0.000000,0.000000,0.040233,0.008047
1560,17.315910,3,0.000000,0.000000,0.000000,0.044424,0.000000,0.044424,0.008885,None,1.268176,2.305022,5.605396,5.605396,0.011106,0.000000,0.000000,0.000000,0.040233,0.008047
1570,17.426910,0,0.000000,0.000000,0.000000,0.039876,0.000000,0.039876,0.007975,None,1.162708,1.162708,7.661905,7.661905,0.009969,0.000000,0.000000,0.000000,0.043115,0.008623
1570,17.426910,1,0.000000,0.000000,0.000000,0.044369,0.000000,0.044369,0.008874,None,2.382446,2.382446,10.489060,10.489060,0.011092,0.000000,0.000000,0.000000,0.043115,0.008623
1570,17.426910,2,0.000000,0.000000,0.000000,0.043787,0.000000,0.043787,0.008757,None,3.004050,5.156958,5.603774,5.603774,0.010947,0.000000,0.000000,0.000000,0.043115,0.008623
1570,17.426910,3,0.000000,0.000000,0.000000,0.044427,0.000000,0.044427,0.008885,None,1.260631,2.386205,5.603774,5.603774,0.011107,0.000000,0.000000,0.000000,0.043115,0.008623
1580,17.537920,0,0.000000,0.000000,0.000000,0.042992,0.000000,0.042992,0.008598,None,1.210904,1.210904,7.521898,7.521898,0.010748,0.000000,0.000000,0.000000,0.038382,0.007676
1580,17.537920,1,0.000000,0.000000,0.000000,0.044370,0.000000,0.044370,0.008874,None,2.447431,2.447431,10.489930,10.489930,0.011093,0.000000,0.000000,0.000000,0.038382,0.007676
1580,17.537920,2,0.000000,0.000000,0.000000,0.044234,0.000000,0.044234,0.008847,None,2.970521,5.078331,5.668048,5.668048,0.011058,0.000000,0.000000,0.000000,0.038382,0.007676
1580,17.537920,3,0.000000,0.000000,0.000000,0.021933,0.000000,0.021933,0.004387,None,1.313742,2.419217,5.668048,5.668048,0.005483,0.000000,0.000000,0.000000,0.038382,0.007676
1590,17.648930,0,0.000000,0.000000,0.000000,0.043946,0.000000,0.043946,0.008789,None,1.243834,1.243834,7.398232,7.398232,0.010986,0.000000,0.000000,0.000000,0.034860,0.006972
1590,17.648930,1,0.000000,0.000000,0.000000,0.044369,0.000000,0.044369,0.008874,None,2.492438,2.492438,10.488670,10.488670,0.011092,0.000000,0.000000,0.000000,0.034860,0.006972
1590,17.648930,2,0.000000,0.000000,0.000000,0.044364,0.000000,0.044364,0.008873,None,2.935528,5.002686,5.777463,5.777463,0.011091,0.000000,0.000000,0.000000,0.034860,0.006972
1590,17.648930,3,0.000000,0.000000,0.000000,0.006763,0.000000,0.006763,0.001353,None,1.384678,2.419217,5.777463,5.777463,0.001691,0.000000,0.000000,0.000000,0.034860,0.006972
1600,17.759940,0,0.000000,0.000000,0.000000,0.044241,0.000000,0.044241,0.008848,None,1.273261,1.273261,7.279972,7.279972,0.011060,0.000000,0.000000,0.000000,0.033775,0.006755
1600,17.759940,1,0.000000,0.000000,0.000000,0.044372,0.000000,0.044372,0.008874,None,2.538393,2.538393,10.488830,10.488830,0.011093,0.000000,0.000000,0.000000,0.033775,0.006755
1600,17.759940,2,0.000000,0.000000,0.000000,0.044401,0.000000,0.044401,0.008880,None,2.900222,4.926483,5.885722,5.885722,0.011100,0.000000,0.000000,0.000000,0.033775,0.006755
1600,17.759940,3,0.000000,0.000000,0.000000,0.002086,0.000000,0.002086,0.000417,None,1.445041,2.419217,5.885722,5.885722,0.000521,0.000000,0.000000,0.000000,0.033775,0.006755
1610,17.870940,0,0.000000,0.000000,0.000000,0.044330,0.000000,0.044330,0.008866,None,1.303575,1.303575,7.162336,7.162336,0.011083,0.000000,0.000000,0.000000,0.033442,0.006688
1610,17.870940,1,0.000000,0.000000,0.000000,0.044371,0.000000,0.044371,0.008874,None,2.583658,2.583658,10.418190,10.418190,0.011093,0.000000,0.000000,0.000000,0.033442,0.006688
1610,17.870940,2,0.000000,0.000000,0.000000,0.044425,0.000000,0.044425,0.008885,None,2.864348,4.848444,5.993580,5.993580,0.011106,0.000000,0.000000,0.000000,0.033442,0.006688
1610,17.870940,3,0.000000,0.000000,0.000000,0.000643,0.000000,0.000643,0.000129,None,1.501996,2.419217,5.993580,5.993580,0.000161,0.000000,0.000000,0.000000,0.033442,0.006688
1620,17.981950,0,0.000000,0.000000,0.000000,0.044366,0.000000,0.044366,0.008873,None,1.336194,1.336194,7.044213,7.044213,0.011092,0.000000,0.000000,0.000000,0.039574,0.007915
1620,17.981950,1,0.000000,0.000000,0.000000,0.044379,0.000000,0.044379,0.008876,None,2.631351,2.631351,10.178690,10.178690,0.011095,0.000000,0.000000,0.000000,0.039574,0.007915
1620,17.981950,2,0.000000,0.000000,0.000000,0.044428,0.000000,0.044428,0.008886,None,2.828206,4.768758,5.979087,5.979087,0.011107,0.000000,0.000000,0.000000,0.039574,0.007915
1620,17.981950,3,0.000000,0.000000,0.000000,0.025124,0.000000,0.025124,0.005025,None,1.457529,2.499900,5.979087,5.979087,0.006281,0.000000,0.000000,0.000000,0.039574,0.007915
1630,18.092960,0,0.000000,0.000000,0.000000,0.044370,0.000000,0.044370,0.008874,None,1.371661,1.371661,6.925021,6.925021,0.011092,0.000000,0.000000,0.000000,0.042913,0.008583
1630,18.092960,1,0.000000,0.000000,0.000000,0.044380,0.000000,0.044380,0.008876,None,2.681406,2.681406,9.889889,9.889889,0.011095,0.000000,0.000000,0.000000,0.042913,0.008583
1630,18.092960,2,0.000000,0.000000,0.000000,0.044434,0.000000,0.044434,0.008887,None,2.791759,4.687492,5.922097,5.922097,0.011109,0.000000,0.000000,0.000000,0.042913,0.008583
1630,18.092960,3,0.000000,0.000000,0.000000,0.038471,0.000000,0.038471,0.007694,None,1.398045,2.615379,5.922097,5.922097,0.009618,0.000000,0.000000,0.000000,0.042913,0.008583
1640,18.203970,0,0.000000,0.000000,0.000000,0.044381,0.000000,0.044381,0.008876,None,1.409905,1.409905,6.805133,6.805133,0.011095,0.000000,0.000000,0.000000,0.043944,0.008789
1640,18.203970,1,0.000000,0.000000,0.000000,0.044374,0.000000,0.044374,0.008875,None,2.733795,2.733795,9.677926,9.677926,0.011094,0.000000,0.000000,0.000000,0.043944,0.008789
1640,18.203970,2,0.000000,0.000000,0.000000,0.044429,0.000000,0.044429,0.008886,None,2.755321,4.604509,5.895361,5.895361,0.011107,0.000000,0.000000,0.000000,0.043944,0.008789
1640,18.203970,3,0.000000,0.000000,0.000000,0.042591,0.000000,0.042591,0.008518,None,1.372716,2.721815,5.895361,5.895361,0.010648,0.000000,0.000000,0.000000,0.043944,0.008789
1650,18.314980,0,0.000000,0.000000,0.000000,0.044376,0.000000,0.044376,0.008875,None,1.450968,1.450968,6.684337,6.684337,0.011094,0.000000,0.000000,0.000000,0.044256,0.008851
1650,18.314980,1,0.000000,0.000000,0.000000,0.044369,0.000000,0.044369,0.008874,None,2.788522,2.788522,9.501697,9.501697,0.011092,0.000000,0.000000,0.000000,0.044256,0.008851
1650,18.314980,2,0.000000,0.000000,0.000000,0.044428,0.000000,0.044428,0.008886,None,2.718766,4.519628,5.881697,5.881697,0.011107,0.000000,0.000000,0.000000,0.044256,0.008851
1650,18.314980,3,0.000000,0.000000,0.000000,0.043850,0.000000,0.043850,0.008770,None,1.361875,2.824543,5.881697,5.881697,0.010962,0.000000,0.000000,0.000000,0.044256,0.008851
1660,18.425980,0,0.000000,0.000000,0.000000,0.044379,0.000000,0.044379,0.008876,None,1.494881,1.494881,6.562534,6.562534,0.011095,0.000000,0.000000,0.000000,0.044356,0.008871
1660,18.425980,1,0.000000,0.000000,0.000000,0.044372,0.000000,0.044372,0.008874,None,2.845479,2.845479,9.336777,9.336777,0.011093,0.000000,0.000000,0.000000,0.044356,0.008871
1660,18.425980,2,0.000000,0.000000,0.000000,0.044430,0.000000,0.044430,0.008886,None,2.682004,4.433115,5.872198,5.872198,0.011107,0.000000,0.000000,0.000000,0.044356,0.008871
1660,18.425980,3,0.000000,0.000000,0.000000,0.044245,0.000000,0.044245,0.008849,None,1.355868,2.926822,5.872198,5.872198,0.011061,0.000000,0.000000,0.000000,0.044356,0.008871
1670,18.536990,0,0.000000,0.000000,0.000000,0.031179,0.000000,0.031179,0.006236,None,1.527220,1.527220,6.453228,6.453228,0.007795,0.000000,0.000000,0.000000,0.041086,0.008217
1670,18.536990,1,0.000000,0.000000,0.000000,0.044372,0.000000,0.044372,0.008874,None,2.904638,2.904638,9.174668,9.174668,0.011093,0.000000,0.000000,0.000000,0.041086,0.008217
1670,18.536990,2,0.000000,0.000000,0.000000,0.044431,0.000000,0.044431,0.008886,None,2.646365,4.344802,5.864355,5.864355,0.011108,0.000000,0.000000,0.000000,0.041086,0.008217
1670,18.536990,3,0.000000,0.000000,0.000000,0.044362,0.000000,0.044362,0.008872,None,1.351804,3.029631,5.864355,5.864355,0.011090,0.000000,0.000000,0.000000,0.041086,0.008217
1680,18.648000,0,0.000000,0.000000,0.000000,0.034514,0.000000,0.034514,0.006903,None,1.567853,1.567853,6.337515,6.337515,0.008628,0.000000,0.000000,0.000000,0.041930,0.008386
1680,18.648000,1,0.000000,0.000000,0.000000,0.044372,0.000000,0.044372,0.008874,None,2.965986,2.965986,9.012376,9.012376,0.011093,0.000000,0.000000,0.000000,0.041930,0.008386
1680,18.648000,2,0.000000,0.000000,0.000000,0.044431,0.000000,0.044431,0.008886,None,2.616621,4.254869,5.857230,5.857230,0.011108,0.000000,0.000000,0.000000,0.041930,0.008386
1680,18.648000,3,0.000000,0.000000,0.000000,0.044405,0.000000,0.044405,0.008881,None,1.348552,3.133366,5.857230,5.857230,0.011101,0.000000,0.000000,0.000000,0.041930,0.008386
1690,18.759010,0,0.000000,0.000000,0.000000,0.041327,0.000000,0.041327,0.008265,None,1.630867,1.630867,6.262803,6.262803,0.010332,0.000000,0.000000,0.000000,0.036860,0.007372
1690,18.759010,1,0.000000,0.000000,0.000000,0.044373,0.000000,0.044373,0.008875,None,3.029476,3.029476,8.849532,8.849532,0.011093,0.000000,0.000000,0.000000,0.036860,0.007372
1690,18.759010,2,0.000000,0.000000,0.000000,0.017333,0.000000,0.017333,0.003467,None,2.620433,4.236729,5.767261,5.767261,0.004333,0.000000,0.000000,0.000000,0.036860,0.007372
1690,18.759010,3,0.000000,0.000000,0.000000,0.044405,0.000000,0.044405,0.008881,None,1.329584,3.237859,5.767261,5.767261,0.011101,0.000000,0.000000,0.000000,0.036860,0.007372
1700,18.870010,0,0.000000,0.000000,0.000000,0.043429,0.000000,0.043429,0.008686,None,1.691491,1.691491,6.207174,6.207174,0.010857,0.000000,0.000000,0.000000,0.034390,0.006878
1700,18.870010,1,0.000000,0.000000,0.000000,0.044374,0.000000,0.044374,0.008875,None,3.095021,3.095021,8.685906,8.685906,0.011093,0.000000,0.000000,0.000000,0.034390,0.006878
1700,18.870010,2,0.000000,0.000000,0.000000,0.005345,0.000000,0.005345,0.001069,None,2.611198,4.236729,5.657300,5.657300,0.001336,0.000000,0.000000,0.000000,0.034390,0.006878
1700,18.870010,3,0.000000,0.000000,0.000000,0.044411,0.000000,0.044411,0.008882,None,1.285603,3.343235,5.657300,5.657300,0.011103,0.000000,0.000000,0.000000,0.034390,0.006878
1710,18.981020,0,0.000000,0.000000,0.000000,0.044079,0.000000,0.044079,0.008816,None,1.751228,1.751228,6.116624,6.116624,0.011020,0.000000,0.000000,0.000000,0.039862,0.007972
1710,18.981020,1,0.000000,0.000000,0.000000,0.044381,0.000000,0.044381,0.008876,None,3.162677,3.162677,8.521132,8.521132,0.011095,0.000000,0.000000,0.000000,0.039862,0.007972
1710,18.981020,2,0.000000,0.000000,0.000000,0.026574,0.000000,0.026574,0.005315,None,2.576740,4.146898,5.617158,5.617158,0.006644,0.000000,0.000000,0.000000,0.039862,0.007972
1710,18.981020,3,0.000000,0.000000,0.000000,0.044414,0.000000,0.044414,0.008883,None,1.247923,3.449396,5.617158,5.617158,0.011104,0.000000,0.000000,0.000000,0.039862,0.007972
1720,19.092030,0,0.000000,0.000000,0.000000,0.044281,0.000000,0.044281,0.008856,None,1.812035,1.812035,5.983925,5.983925,0.011070,0.000000,0.000000,0.000000,0.035326,0.007065
1720,19.092030,1,0.000000,0.000000,0.000000,0.013684,0.000000,0.013684,0.002737,None,3.162677,3.162677,8.471083,8.471083,0.003421,0.000000,0.000000,0.000000,0.035326,0.007065
1720,19.092030,2,0.000000,0.000000,0.000000,0.038919,0.000000,0.038919,0.007784,None,2.522480,4.056976,5.616305,5.616305,0.009730,0.000000,0.000000,0.000000,0.035326,0.007065
1720,19.092030,3,0.000000,0.000000,0.000000,0.044419,0.000000,0.044419,0.008884,None,1.236283,3.556302,5.616305,5.616305,0.011105,0.000000,0.000000,0.000000,0.035326,0.007065
1730,19.203040,0,0.000000,0.000000,0.000000,0.044344,0.000000,0.044344,0.008869,None,1.874907,1.874907,5.826214,5.826214,0.011086,0.000000,0.000000,0.000000,0.033927,0.006785
1730,19.203040,1,0.000000,0.000000,0.000000,0.004219,0.000000,0.004219,0.000844,None,3.162677,3.162677,8.419911,8.419911,0.001055,0.000000,0.000000,0.000000,0.033927,0.006785
1730,19.203040,2,0.000000,0.000000,0.000000,0.042728,0.000000,0.042728,0.008546,None,2.448906,4.002474,5.623415,5.623415,0.010682,0.000000,0.000000,0.000000,0.033927,0.006785
1730,19.203040,3,0.000000,0.000000,0.000000,0.044417,0.000000,0.044417,0.008883,None,1.234532,3.663897,5.623415,5.623415,0.011104,0.000000,0.000000,0.000000,0.033927,0.006785
1740,19.314040,0,0.000000,0.000000,0.000000,0.044364,0.000000,0.044364,0.008873,None,1.940105,1.940105,5.672279,5.672279,0.011091,0.000000,0.000000,0.000000,0.033496,0.006699
1740,19.314040,1,0.000000,0.000000,0.000000,0.001301,0.000000,0.001301,0.000260,None,3.162677,3.162677,8.367603,8.367603,0.000325,0.000000,0.000000,0.000000,0.033496,0.006699
1740,19.314040,2,0.000000,0.000000,0.000000,0.043904,0.000000,0.043904,0.008781,None,2.383237,3.939405,5.630848,5.630848,0.010976,0.000000,0.000000,0.000000,0.033496,0.006699
1740,19.314040,3,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,1.237033,3.772080,5.630848,5.630848,0.011103,0.000000,0.000000,0.000000,0.033496,0.006699
1750,19.425050,0,0.000000,0.000000,0.000000,0.044369,0.000000,0.044369,0.008874,None,2.005487,2.005487,5.523904,5.523904,0.011092,0.000000,0.000000,0.000000,0.033362,0.006672
1750,19.425050,1,0.000000,0.000000,0.000000,0.000402,0.000000,0.000402,0.000080,None,3.162677,3.162677,8.314059,8.314059,0.000100,0.000000,0.000000,0.000000,0.033362,0.006672
1750,19.425050,2,0.000000,0.000000,0.000000,0.044264,0.000000,0.044264,0.008853,None,2.325620,3.864786,5.523904,5.523904,0.011066,0.000000,0.000000,0.000000,0.033362,0.006672
1750,19.425050,3,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,1.241756,3.880870,5.638381,5.638381,0.011103,0.000000,0.000000,0.000000,0.033362,0.006672
1760,19.536060,0,0.000000,0.000000,0.000000,0.044369,0.000000,0.044369,0.008874,None,2.051156,2.051156,5.378746,5.378746,0.011092,0.000000,0.000000,0.000000,0.033320,0.006664
1760,19.536060,1,0.000000,0.000000,0.000000,0.000124,0.000000,0.000124,0.000025,None,3.162677,3.162677,8.259387,8.259387,0.000031,0.000000,0.000000,0.000000,0.033320,0.006664
1760,19.536060,2,0.000000,0.000000,0.000000,0.044377,0.000000,0.044377,0.008875,None,2.272867,3.781961,5.378746,5.378746,0.011094,0.000000,0.000000,0.000000,0.033320,0.006664
1760,19.536060,3,0.000000,0.000000,0.000000,0.044411,0.000000,0.044411,0.008882,None,1.248368,3.990157,5.647190,5.647190,0.011103,0.000000,0.000000,0.000000,0.033320,0.006664
1770,19.647070,0,0.000000,0.000000,0.000000,0.024639,0.000000,0.024639,0.004928,None,2.074948,2.074948,5.268640,5.268640,0.006160,0.000000,0.000000,0.000000,0.029605,0.005921
1770,19.647070,1,0.000000,0.000000,0.000000,0.004966,0.000000,0.004966,0.000993,None,3.164749,3.164749,8.200576,8.200576,0.001241,0.000000,0.000000,0.000000,0.029605,0.005921
1770,19.647070,2,0.000000,0.000000,0.000000,0.044408,0.000000,0.044408,0.008882,None,2.228569,3.692176,5.268640,5.268640,0.011102,0.000000,0.000000,0.000000,0.029605,0.005921
1770,19.647070,3,0.000000,0.000000,0.000000,0.044408,0.000000,0.044408,0.008882,None,1.256701,4.099915,5.657577,5.657577,0.011102,0.000000,0.000000,0.000000,0.029605,0.005921
1780,19.758080,0,0.000000,0.000000,0.000000,0.007596,0.000000,0.007596,0.001519,None,2.074948,2.074948,5.195510,5.195510,0.001899,0.000000,0.000000,0.000000,0.032167,0.006433
1780,19.758080,1,0.000000,0.000000,0.000000,0.032245,0.000000,0.032245,0.006449,None,3.164856,3.164856,8.198744,8.198744,0.008061,0.000000,0.000000,0.000000,0.032167,0.006433
1780,19.758080,2,0.000000,0.000000,0.000000,0.044419,0.000000,0.044419,0.008884,None,2.204972,3.597339,5.195510,5.195510,0.011105,0.000000,0.000000,0.000000,0.032167,0.006433
1780,19.758080,3,0.000000,0.000000,0.000000,0.044408,0.000000,0.044408,0.008882,None,1.266878,4.210093,5.670035,5.670035,0.011102,0.000000,0.000000,0.000000,0.032167,0.006433
1790,19.869080,0,0.000000,0.000000,0.000000,0.002342,0.000000,0.002342,0.000468,None,2.074948,2.074948,5.126899,5.126899,0.000586,0.000000,0.000000,0.000000,0.032956,0.006591
1790,19.869080,1,0.000000,0.000000,0.000000,0.040653,0.000000,0.040653,0.008131,None,3.188000,3.188000,8.127298,8.127298,0.010163,0.000000,0.000000,0.000000,0.032956,0.006591
1790,19.869080,2,0.000000,0.000000,0.000000,0.044423,0.000000,0.044423,0.008885,None,2.191484,3.499263,5.126899,5.126899,0.011106,0.000000,0.000000,0.000000,0.032956,0.006591
1790,19.869080,3,0.000000,0.000000,0.000000,0.044407,0.000000,0.044407,0.008881,None,1.279027,4.320592,5.685139,5.685139,0.011102,0.000000,0.000000,0.000000,0.032956,0.006591
1800,19.980090,0,0.000000,0.000000,0.000000,0.027804,0.000000,0.027804,0.005561,None,2.134740,2.134740,4.926989,4.926989,0.006951,0.000000,0.000000,0.000000,0.039971,0.007994
1800,19.980090,1,0.000000,0.000000,0.000000,0.043249,0.000000,0.043249,0.008650,None,3.229497,3.229497,7.996918,7.996918,0.010812,0.000000,0.000000,0.000000,0.039971,0.007994
1800,19.980090,2,0.000000,0.000000,0.000000,0.044421,0.000000,0.044421,0.008884,None,2.171020,3.399293,4.926989,4.926989,0.011105,0.000000,0.000000,0.000000,0.039971,0.007994
1800,19.980090,3,0.000000,0.000000,0.000000,0.044410,0.000000,0.044410,0.008882,None,1.293015,4.431455,5.702746,5.702746,0.011103,0.000000,0.000000,0.000000,0.039971,0.007994
1810,20.091100,0,0.000000,0.000000,0.000000,0.039296,0.000000,0.039296,0.007859,None,2.210160,2.210160,4.703156,4.703156,0.009824,0.000000,0.000000,0.000000,0.043047,0.008609
1810,20.091100,1,0.000000,0.000000,0.000000,0.044053,0.000000,0.044053,0.008811,None,3.278308,3.278308,7.846929,7.846929,0.011013,0.000000,0.000000,0.000000,0.043047,0.008609
1810,20.091100,2,0.000000,0.000000,0.000000,0.044424,0.000000,0.044424,0.008885,None,2.134066,3.297704,4.703156,4.703156,0.011106,0.000000,0.000000,0.000000,0.043047,0.008609
1810,20.091100,3,0.000000,0.000000,0.000000,0.044414,0.000000,0.044414,0.008883,None,1.309391,4.542539,5.723661,5.723661,0.011104,0.000000,0.000000,0.000000,0.043047,0.008609
1820,20.202110,0,0.000000,0.000000,0.000000,0.042839,0.000000,0.042839,0.008568,None,2.279069,2.279069,4.566859,4.566859,0.010710,0.000000,0.000000,0.000000,0.037759,0.007552
1820,20.202110,1,0.000000,0.000000,0.000000,0.044289,0.000000,0.044289,0.008858,None,3.330589,3.330589,7.691864,7.691864,0.011072,0.000000,0.000000,0.000000,0.037759,0.007552
1820,20.202110,2,0.000000,0.000000,0.000000,0.019495,0.000000,0.019495,0.003899,None,2.116728,3.266961,4.566859,4.566859,0.004874,0.000000,0.000000,0.000000,0.037759,0.007552
1820,20.202110,3,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,1.314086,4.653803,5.673943,5.673943,0.011103,0.000000,0.000000,0.000000,0.037759,0.007552
1830,20.313110,0,0.000000,0.000000,0.000000,0.043928,0.000000,0.043928,0.008786,None,2.346022,2.346022,4.413700,4.413700,0.010982,0.000000,0.000000,0.000000,0.041450,0.008290
1830,20.313110,1,0.000000,0.000000,0.000000,0.044366,0.000000,0.044366,0.008873,None,3.286190,3.385346,7.535146,7.535146,0.011092,0.000000,0.000000,0.000000,0.041450,0.008290
1830,20.313110,2,0.000000,0.000000,0.000000,0.033096,0.000000,0.033096,0.006619,None,2.052085,3.192833,4.413700,4.413700,0.008274,0.000000,0.000000,0.000000,0.041450,0.008290
1830,20.313110,3,0.000000,0.000000,0.000000,0.044410,0.000000,0.044410,0.008882,None,1.310445,4.765155,5.681979,5.681979,0.011103,0.000000,0.000000,0.000000,0.041450,0.008290
1840,20.424120,0,0.000000,0.000000,0.000000,0.044268,0.000000,0.044268,0.008854,None,2.259714,2.413708,4.260382,4.260382,0.011067,0.000000,0.000000,0.000000,0.040195,0.008039
1840,20.424120,1,0.000000,0.000000,0.000000,0.044389,0.000000,0.044389,0.008878,None,3.209692,3.442285,7.394560,7.394560,0.011097,0.000000,0.000000,0.000000,0.040195,0.008039
1840,20.424120,2,0.000000,0.000000,0.000000,0.040918,0.000000,0.040918,0.008184,None,1.996088,3.092545,4.260382,4.260382,0.010229,0.000000,0.000000,0.000000,0.040195,0.008039
1840,20.424120,3,0.000000,0.000000,0.000000,0.031204,0.000000,0.031204,0.006241,None,1.348939,4.843159,5.735911,5.735911,0.007801,0.000000,0.000000,0.000000,0.040195,0.008039
1850,20.535130,0,0.000000,0.000000,0.000000,0.044372,0.000000,0.044372,0.008874,None,2.161434,2.483089,4.113954,4.113954,0.011093,0.000000,0.000000,0.000000,0.035430,0.007086
1850,20.535130,1,0.000000,0.000000,0.000000,0.044396,0.000000,0.044396,0.008879,None,3.142223,3.501322,7.292682,7.292682,0.011099,0.000000,0.000000,0.000000,0.035430,0.007086
1850,20.535130,2,0.000000,0.000000,0.000000,0.043329,0.000000,0.043329,0.008666,None,1.949599,2.986590,4.113954,4.113954,0.010832,0.000000,0.000000,0.000000,0.035430,0.007086
1850,20.535130,3,0.000000,0.000000,0.000000,0.009621,0.000000,0.009621,0.001924,None,1.424051,4.843159,5.841228,5.841228,0.002405,0.000000,0.000000,0.000000,0.035430,0.007086
1860,20.646140,0,0.000000,0.000000,0.000000,0.044405,0.000000,0.044405,0.008881,None,2.062169,2.554425,3.969301,3.969301,0.011101,0.000000,0.000000,0.000000,0.033961,0.006792
1860,20.646140,1,0.000000,0.000000,0.000000,0.044400,0.000000,0.044400,0.008880,None,3.078888,3.562445,7.189952,7.189952,0.011100,0.000000,0.000000,0.000000,0.033961,0.006792
1860,20.646140,2,0.000000,0.000000,0.000000,0.044072,0.000000,0.044072,0.008814,None,1.905506,2.879422,3.969301,3.969301,0.011018,0.000000,0.000000,0.000000,0.033961,0.006792
1860,20.646140,3,0.000000,0.000000,0.000000,0.002966,0.000000,0.002966,0.000593,None,1.485895,4.843159,5.945694,5.945694,0.000742,0.000000,0.000000,0.000000,0.033961,0.006792
1870,20.757140,0,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,1.962628,2.627733,3.825572,3.825572,0.011103,0.000000,0.000000,0.000000,0.026257,0.005251
1870,20.757140,1,0.000000,0.000000,0.000000,0.015399,0.000000,0.015399,0.003080,None,3.099600,3.568672,7.179640,7.179640,0.003850,0.000000,0.000000,0.000000,0.026257,0.005251
1870,20.757140,2,0.000000,0.000000,0.000000,0.044301,0.000000,0.044301,0.008860,None,1.862255,2.771609,3.825572,3.825572,0.011075,0.000000,0.000000,0.000000,0.026257,0.005251
1870,20.757140,3,0.000000,0.000000,0.000000,0.000915,0.000000,0.000915,0.000183,None,1.543556,4.843159,6.049453,6.049453,0.000229,0.000000,0.000000,0.000000,0.026257,0.005251
1880,20.868150,0,0.000000,0.000000,0.000000,0.044418,0.000000,0.044418,0.008884,None,1.862876,2.627097,3.682765,3.682765,0.011105,0.000000,0.000000,0.000000,0.023455,0.004691
1880,20.868150,1,0.000000,0.000000,0.000000,0.004748,0.000000,0.004748,0.000950,None,3.109473,3.568672,7.179640,7.179640,0.001187,0.000000,0.000000,0.000000,0.023455,0.004691
1880,20.868150,2,0.000000,0.000000,0.000000,0.044371,0.000000,0.044371,0.008874,None,1.819754,2.662980,3.682765,3.682765,0.011093,0.000000,0.000000,0.000000,0.023455,0.004691
1880,20.868150,3,0.000000,0.000000,0.000000,0.000281,0.000000,0.000281,0.000056,None,1.599815,4.843159,6.152514,6.152514,0.000070,0.000000,0.000000,0.000000,0.023455,0.004691
1890,20.979160,0,0.000000,0.000000,0.000000,0.044415,0.000000,0.044415,0.008883,None,1.763456,2.564692,3.541722,3.541722,0.011104,0.000000,0.000000,0.000000,0.030270,0.006054
1890,20.979160,1,0.000000,0.000000,0.000000,0.032190,0.000000,0.032190,0.006438,None,3.048935,3.617847,7.115197,7.115197,0.008047,0.000000,0.000000,0.000000,0.030270,0.006054
1890,20.979160,2,0.000000,0.000000,0.000000,0.044391,0.000000,0.044391,0.008878,None,1.778252,2.553479,3.541722,3.541722,0.011098,0.000000,0.000000,0.000000,0.030270,0.006054
1890,20.979160,3,0.000000,0.000000,0.000000,0.000086,0.000000,0.000086,0.000017,None,1.655516,4.843159,6.254741,6.254741,0.000022,0.000000,0.000000,0.000000,0.030270,0.006054
1900,21.090170,0,0.000000,0.000000,0.000000,0.044416,0.000000,0.044416,0.008883,None,1.663683,2.504491,3.401854,3.401854,0.011104,0.000000,0.000000,0.000000,0.034701,0.006940
1900,21.090170,1,0.000000,0.000000,0.000000,0.040650,0.000000,0.040650,0.008130,None,2.992069,3.674422,7.056089,7.056089,0.010162,0.000000,0.000000,0.000000,0.034701,0.006940
1900,21.090170,2,0.000000,0.000000,0.000000,0.044401,0.000000,0.044401,0.008880,None,1.737775,2.443046,3.401854,3.401854,0.011100,0.000000,0.000000,0.000000,0.034701,0.006940
